2025-08-18 20:12:02 - root - INFO - Logging initialized
2025-08-18 20:12:02 - root - INFO - Configuration: ScraperConfig(start_year=2008, end_year=2025, content_type='both', output_dir='scraped_content', delay=1.0, user_agent='Church-Content-Scraper/1.0')
2025-08-18 20:12:02 - FileManager - DEBUG - FileManager initialized with base directory: /Users/jaredteerlink/repos/church-gpt/scraped_content
2025-08-18 20:12:02 - ConferenceScraper - INFO - Starting General Conference scraping...
2025-08-18 20:12:57 - ConferenceScraper - DEBUG - Scraping talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/the-gospel-of-jesus-christ?lang=eng
2025-08-18 20:12:57 - ConferenceScraper - DEBUG - Attempting to fetch URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/the-gospel-of-jesus-christ?lang=eng (attempt 1/10)
2025-08-18 20:12:58 - ConferenceScraper - DEBUG - Successfully fetched URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/the-gospel-of-jesus-christ?lang=eng (176047 bytes)
2025-08-18 20:12:58 - ConferenceScraper - DEBUG - Successfully extracted 12807 characters from talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/the-gospel-of-jesus-christ?lang=eng
2025-08-18 20:12:58 - FileManager - DEBUG - Created directory structure: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04
2025-08-18 20:12:58 - FileManager - DEBUG - Saved content to file: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04/the-gospel-of-jesus-christlangeng.txt
2025-08-18 20:12:58 - ConferenceScraper - INFO - Saved talk: the-gospel-of-jesus-christ?lang=eng (12807 chars)
2025-08-18 20:12:58 - ConferenceScraper - DEBUG - Scraping talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/priesthood-session?lang=eng
2025-08-18 20:12:58 - ConferenceScraper - DEBUG - Attempting to fetch URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/priesthood-session?lang=eng (attempt 1/10)
2025-08-18 20:12:59 - ConferenceScraper - DEBUG - Successfully fetched URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/priesthood-session?lang=eng (139592 bytes)
2025-08-18 20:12:59 - ConferenceScraper - DEBUG - Successfully extracted 2019 characters from talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/priesthood-session?lang=eng
2025-08-18 20:12:59 - FileManager - DEBUG - Created directory structure: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04
2025-08-18 20:12:59 - FileManager - DEBUG - Saved content to file: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04/priesthood-sessionlangeng.txt
2025-08-18 20:12:59 - ConferenceScraper - INFO - Saved talk: priesthood-session?lang=eng (2019 chars)
2025-08-18 20:12:59 - ConferenceScraper - DEBUG - Scraping talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/give-heed-unto-the-prophets-words?lang=eng
2025-08-18 20:12:59 - ConferenceScraper - DEBUG - Attempting to fetch URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/give-heed-unto-the-prophets-words?lang=eng (attempt 1/10)
2025-08-18 20:13:00 - ConferenceScraper - DEBUG - Successfully fetched URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/give-heed-unto-the-prophets-words?lang=eng (200749 bytes)
2025-08-18 20:13:00 - ConferenceScraper - DEBUG - Successfully extracted 16013 characters from talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/give-heed-unto-the-prophets-words?lang=eng
2025-08-18 20:13:00 - FileManager - DEBUG - Created directory structure: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04
2025-08-18 20:13:00 - FileManager - DEBUG - Saved content to file: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04/give-heed-unto-the-prophets-wordslangeng.txt
2025-08-18 20:13:00 - ConferenceScraper - INFO - Saved talk: give-heed-unto-the-prophets-words?lang=eng (16013 chars)
2025-08-18 20:13:00 - ProgressTracker - INFO - Progress: 20/1545 (1.3%) - Processed: 20, Skipped: 0, Failed: 0
2025-08-18 20:13:00 - ConferenceScraper - DEBUG - Scraping talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/and-who-is-my-neighbor?lang=eng
2025-08-18 20:13:00 - ConferenceScraper - DEBUG - Attempting to fetch URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/and-who-is-my-neighbor?lang=eng (attempt 1/10)
2025-08-18 20:13:01 - ConferenceScraper - DEBUG - Successfully fetched URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/and-who-is-my-neighbor?lang=eng (174690 bytes)
2025-08-18 20:13:01 - ConferenceScraper - DEBUG - Successfully extracted 9467 characters from talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/and-who-is-my-neighbor?lang=eng
2025-08-18 20:13:01 - FileManager - DEBUG - Created directory structure: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04
2025-08-18 20:13:01 - FileManager - DEBUG - Saved content to file: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04/and-who-is-my-neighborlangeng.txt
2025-08-18 20:13:01 - ConferenceScraper - INFO - Saved talk: and-who-is-my-neighbor?lang=eng (9467 chars)
2025-08-18 20:13:01 - ConferenceScraper - DEBUG - Scraping talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/do-you-know-who-you-are?lang=eng
2025-08-18 20:13:01 - ConferenceScraper - DEBUG - Attempting to fetch URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/do-you-know-who-you-are?lang=eng (attempt 1/10)
2025-08-18 20:13:03 - ConferenceScraper - DEBUG - Successfully fetched URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/do-you-know-who-you-are?lang=eng (168022 bytes)
2025-08-18 20:13:03 - ConferenceScraper - DEBUG - Successfully extracted 9715 characters from talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/do-you-know-who-you-are?lang=eng
2025-08-18 20:13:03 - FileManager - DEBUG - Created directory structure: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04
2025-08-18 20:13:03 - FileManager - DEBUG - Saved content to file: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04/do-you-know-who-you-arelangeng.txt
2025-08-18 20:13:03 - ConferenceScraper - INFO - Saved talk: do-you-know-who-you-are?lang=eng (9715 chars)
2025-08-18 20:13:03 - ConferenceScraper - DEBUG - Scraping talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/a-12-year-old-deacon?lang=eng
2025-08-18 20:13:03 - ConferenceScraper - DEBUG - Attempting to fetch URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/a-12-year-old-deacon?lang=eng (attempt 1/10)
2025-08-18 20:13:04 - ConferenceScraper - DEBUG - Successfully fetched URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/a-12-year-old-deacon?lang=eng (211846 bytes)
2025-08-18 20:13:04 - ConferenceScraper - DEBUG - Successfully extracted 8995 characters from talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/a-12-year-old-deacon?lang=eng
2025-08-18 20:13:04 - FileManager - DEBUG - Created directory structure: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04
2025-08-18 20:13:04 - FileManager - DEBUG - Saved content to file: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04/a-12-year-old-deaconlangeng.txt
2025-08-18 20:13:04 - ConferenceScraper - INFO - Saved talk: a-12-year-old-deacon?lang=eng (8995 chars)
2025-08-18 20:13:04 - ConferenceScraper - DEBUG - Scraping talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/a-matter-of-a-few-degrees?lang=eng
2025-08-18 20:13:04 - ConferenceScraper - DEBUG - Attempting to fetch URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/a-matter-of-a-few-degrees?lang=eng (attempt 1/10)
2025-08-18 20:13:05 - ConferenceScraper - DEBUG - Successfully fetched URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/a-matter-of-a-few-degrees?lang=eng (211859 bytes)
2025-08-18 20:13:05 - ConferenceScraper - DEBUG - Successfully extracted 15650 characters from talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/a-matter-of-a-few-degrees?lang=eng
2025-08-18 20:13:05 - FileManager - DEBUG - Created directory structure: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04
2025-08-18 20:13:05 - FileManager - DEBUG - Saved content to file: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04/a-matter-of-a-few-degreeslangeng.txt
2025-08-18 20:13:05 - ConferenceScraper - INFO - Saved talk: a-matter-of-a-few-degrees?lang=eng (15650 chars)
2025-08-18 20:13:05 - ConferenceScraper - DEBUG - Scraping talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/faith-and-the-oath-and-covenant-of-the-priesthood?lang=eng
2025-08-18 20:13:05 - ConferenceScraper - DEBUG - Attempting to fetch URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/faith-and-the-oath-and-covenant-of-the-priesthood?lang=eng (attempt 1/10)
2025-08-18 20:13:05 - ConferenceScraper - DEBUG - Successfully fetched URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/faith-and-the-oath-and-covenant-of-the-priesthood?lang=eng (191540 bytes)
2025-08-18 20:13:05 - ConferenceScraper - DEBUG - Successfully extracted 15915 characters from talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/faith-and-the-oath-and-covenant-of-the-priesthood?lang=eng
2025-08-18 20:13:05 - FileManager - DEBUG - Created directory structure: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04
2025-08-18 20:13:05 - FileManager - DEBUG - Saved content to file: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04/faith-and-the-oath-and-covenant-of-the-priesthoodlangeng.txt
2025-08-18 20:13:05 - ConferenceScraper - INFO - Saved talk: faith-and-the-oath-and-covenant-of-the-priesthood?lang=eng (15915 chars)
2025-08-18 20:13:05 - ConferenceScraper - DEBUG - Scraping talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/examples-of-righteousness?lang=eng
2025-08-18 20:13:05 - ConferenceScraper - DEBUG - Attempting to fetch URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/examples-of-righteousness?lang=eng (attempt 1/10)
2025-08-18 20:13:06 - ConferenceScraper - DEBUG - Successfully fetched URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/examples-of-righteousness?lang=eng (182499 bytes)
2025-08-18 20:13:06 - ConferenceScraper - DEBUG - Successfully extracted 14953 characters from talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/examples-of-righteousness?lang=eng
2025-08-18 20:13:06 - FileManager - DEBUG - Created directory structure: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04
2025-08-18 20:13:06 - FileManager - DEBUG - Saved content to file: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04/examples-of-righteousnesslangeng.txt
2025-08-18 20:13:06 - ConferenceScraper - INFO - Saved talk: examples-of-righteousness?lang=eng (14953 chars)
2025-08-18 20:13:06 - ConferenceScraper - DEBUG - Scraping talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/sunday-morning-session?lang=eng
2025-08-18 20:13:06 - ConferenceScraper - DEBUG - Attempting to fetch URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/sunday-morning-session?lang=eng (attempt 1/10)
2025-08-18 20:13:08 - ConferenceScraper - DEBUG - Successfully fetched URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/sunday-morning-session?lang=eng (139662 bytes)
2025-08-18 20:13:08 - ConferenceScraper - DEBUG - Successfully extracted 2031 characters from talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/sunday-morning-session?lang=eng
2025-08-18 20:13:08 - FileManager - DEBUG - Created directory structure: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04
2025-08-18 20:13:08 - FileManager - DEBUG - Saved content to file: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04/sunday-morning-sessionlangeng.txt
2025-08-18 20:13:08 - ConferenceScraper - INFO - Saved talk: sunday-morning-session?lang=eng (2031 chars)
2025-08-18 20:13:08 - ConferenceScraper - DEBUG - Scraping talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/faith-of-our-father?lang=eng
2025-08-18 20:13:08 - ConferenceScraper - DEBUG - Attempting to fetch URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/faith-of-our-father?lang=eng (attempt 1/10)
2025-08-18 20:13:09 - ConferenceScraper - DEBUG - Successfully fetched URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/faith-of-our-father?lang=eng (192222 bytes)
2025-08-18 20:13:09 - ConferenceScraper - DEBUG - Successfully extracted 14781 characters from talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/faith-of-our-father?lang=eng
2025-08-18 20:13:09 - FileManager - DEBUG - Created directory structure: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04
2025-08-18 20:13:09 - FileManager - DEBUG - Saved content to file: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04/faith-of-our-fatherlangeng.txt
2025-08-18 20:13:09 - ConferenceScraper - INFO - Saved talk: faith-of-our-father?lang=eng (14781 chars)
2025-08-18 20:13:09 - ConferenceScraper - DEBUG - Scraping talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/born-again?lang=eng
2025-08-18 20:13:09 - ConferenceScraper - DEBUG - Attempting to fetch URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/born-again?lang=eng (attempt 1/10)
2025-08-18 20:13:10 - ConferenceScraper - DEBUG - Successfully fetched URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/born-again?lang=eng (191325 bytes)
2025-08-18 20:13:10 - ConferenceScraper - DEBUG - Successfully extracted 16457 characters from talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/born-again?lang=eng
2025-08-18 20:13:10 - FileManager - DEBUG - Created directory structure: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04
2025-08-18 20:13:10 - FileManager - DEBUG - Saved content to file: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04/born-againlangeng.txt
2025-08-18 20:13:10 - ConferenceScraper - INFO - Saved talk: born-again?lang=eng (16457 chars)
2025-08-18 20:13:10 - ConferenceScraper - DEBUG - Scraping talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/the-best-investment?lang=eng
2025-08-18 20:13:10 - ConferenceScraper - DEBUG - Attempting to fetch URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/the-best-investment?lang=eng (attempt 1/10)
2025-08-18 20:13:11 - ConferenceScraper - DEBUG - Successfully fetched URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/the-best-investment?lang=eng (166452 bytes)
2025-08-18 20:13:11 - ConferenceScraper - DEBUG - Successfully extracted 8306 characters from talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/the-best-investment?lang=eng
2025-08-18 20:13:11 - FileManager - DEBUG - Created directory structure: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04
2025-08-18 20:13:11 - FileManager - DEBUG - Saved content to file: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04/the-best-investmentlangeng.txt
2025-08-18 20:13:11 - ConferenceScraper - INFO - Saved talk: the-best-investment?lang=eng (8306 chars)
2025-08-18 20:13:11 - ProgressTracker - INFO - Progress: 30/1545 (1.9%) - Processed: 30, Skipped: 0, Failed: 0
2025-08-18 20:13:11 - ConferenceScraper - DEBUG - Scraping talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/my-soul-delighteth-in-the-things-of-the-lord?lang=eng
2025-08-18 20:13:11 - ConferenceScraper - DEBUG - Attempting to fetch URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/my-soul-delighteth-in-the-things-of-the-lord?lang=eng (attempt 1/10)
2025-08-18 20:13:12 - ConferenceScraper - DEBUG - Successfully fetched URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/my-soul-delighteth-in-the-things-of-the-lord?lang=eng (167323 bytes)
2025-08-18 20:13:12 - ConferenceScraper - DEBUG - Successfully extracted 9690 characters from talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/my-soul-delighteth-in-the-things-of-the-lord?lang=eng
2025-08-18 20:13:12 - FileManager - DEBUG - Created directory structure: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04
2025-08-18 20:13:12 - FileManager - DEBUG - Saved content to file: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04/my-soul-delighteth-in-the-things-of-the-lordlangeng.txt
2025-08-18 20:13:12 - ConferenceScraper - INFO - Saved talk: my-soul-delighteth-in-the-things-of-the-lord?lang=eng (9690 chars)
2025-08-18 20:13:12 - ConferenceScraper - DEBUG - Scraping talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/the-twelve?lang=eng
2025-08-18 20:13:12 - ConferenceScraper - DEBUG - Attempting to fetch URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/the-twelve?lang=eng (attempt 1/10)
2025-08-18 20:13:13 - ConferenceScraper - DEBUG - Successfully fetched URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/the-twelve?lang=eng (222478 bytes)
2025-08-18 20:13:13 - ConferenceScraper - DEBUG - Successfully extracted 16313 characters from talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/the-twelve?lang=eng
2025-08-18 20:13:13 - FileManager - DEBUG - Created directory structure: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04
2025-08-18 20:13:13 - FileManager - DEBUG - Saved content to file: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04/the-twelvelangeng.txt
2025-08-18 20:13:13 - ConferenceScraper - INFO - Saved talk: the-twelve?lang=eng (16313 chars)
2025-08-18 20:13:13 - ConferenceScraper - DEBUG - Scraping talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/looking-back-and-moving-forward?lang=eng
2025-08-18 20:13:13 - ConferenceScraper - DEBUG - Attempting to fetch URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/looking-back-and-moving-forward?lang=eng (attempt 1/10)
2025-08-18 20:13:14 - ConferenceScraper - DEBUG - Successfully fetched URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/looking-back-and-moving-forward?lang=eng (188220 bytes)
2025-08-18 20:13:14 - ConferenceScraper - DEBUG - Successfully extracted 16268 characters from talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/looking-back-and-moving-forward?lang=eng
2025-08-18 20:13:14 - FileManager - DEBUG - Created directory structure: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04
2025-08-18 20:13:14 - FileManager - DEBUG - Saved content to file: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04/looking-back-and-moving-forwardlangeng.txt
2025-08-18 20:13:14 - ConferenceScraper - INFO - Saved talk: looking-back-and-moving-forward?lang=eng (16268 chars)
2025-08-18 20:13:14 - ConferenceScraper - DEBUG - Scraping talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/sunday-afternoon-session?lang=eng
2025-08-18 20:13:14 - ConferenceScraper - DEBUG - Attempting to fetch URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/sunday-afternoon-session?lang=eng (attempt 1/10)
2025-08-18 20:13:15 - ConferenceScraper - DEBUG - Successfully fetched URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/sunday-afternoon-session?lang=eng (139913 bytes)
2025-08-18 20:13:15 - ConferenceScraper - DEBUG - Successfully extracted 2038 characters from talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/sunday-afternoon-session?lang=eng
2025-08-18 20:13:15 - FileManager - DEBUG - Created directory structure: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04
2025-08-18 20:13:15 - FileManager - DEBUG - Saved content to file: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04/sunday-afternoon-sessionlangeng.txt
2025-08-18 20:13:15 - ConferenceScraper - INFO - Saved talk: sunday-afternoon-session?lang=eng (2038 chars)
2025-08-18 20:13:15 - ConferenceScraper - DEBUG - Scraping talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/my-words-never-cease?lang=eng
2025-08-18 20:13:15 - ConferenceScraper - DEBUG - Attempting to fetch URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/my-words-never-cease?lang=eng (attempt 1/10)
2025-08-18 20:13:16 - ConferenceScraper - DEBUG - Successfully fetched URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/my-words-never-cease?lang=eng (204298 bytes)
2025-08-18 20:13:16 - ConferenceScraper - DEBUG - Successfully extracted 14946 characters from talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/my-words-never-cease?lang=eng
2025-08-18 20:13:16 - FileManager - DEBUG - Created directory structure: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04
2025-08-18 20:13:16 - FileManager - DEBUG - Saved content to file: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04/my-words-never-ceaselangeng.txt
2025-08-18 20:13:16 - ConferenceScraper - INFO - Saved talk: my-words-never-cease?lang=eng (14946 chars)
2025-08-18 20:13:16 - ConferenceScraper - DEBUG - Scraping talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/ask-in-faith?lang=eng
2025-08-18 20:13:16 - ConferenceScraper - DEBUG - Attempting to fetch URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/ask-in-faith?lang=eng (attempt 1/10)
2025-08-18 20:13:17 - ConferenceScraper - DEBUG - Successfully fetched URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/ask-in-faith?lang=eng (180999 bytes)
2025-08-18 20:13:17 - ConferenceScraper - DEBUG - Successfully extracted 14065 characters from talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/ask-in-faith?lang=eng
2025-08-18 20:13:17 - FileManager - DEBUG - Created directory structure: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04
2025-08-18 20:13:17 - FileManager - DEBUG - Saved content to file: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04/ask-in-faithlangeng.txt
2025-08-18 20:13:17 - ConferenceScraper - INFO - Saved talk: ask-in-faith?lang=eng (14065 chars)
2025-08-18 20:13:17 - ConferenceScraper - DEBUG - Scraping talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/we-will-not-yield-we-cannot-yield?lang=eng
2025-08-18 20:13:17 - ConferenceScraper - DEBUG - Attempting to fetch URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/we-will-not-yield-we-cannot-yield?lang=eng (attempt 1/10)
2025-08-18 20:13:18 - ConferenceScraper - DEBUG - Successfully fetched URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/we-will-not-yield-we-cannot-yield?lang=eng (175725 bytes)
2025-08-18 20:13:18 - ConferenceScraper - DEBUG - Successfully extracted 8931 characters from talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/we-will-not-yield-we-cannot-yield?lang=eng
2025-08-18 20:13:18 - FileManager - DEBUG - Created directory structure: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04
2025-08-18 20:13:18 - FileManager - DEBUG - Saved content to file: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04/we-will-not-yield-we-cannot-yieldlangeng.txt
2025-08-18 20:13:18 - ConferenceScraper - INFO - Saved talk: we-will-not-yield-we-cannot-yield?lang=eng (8931 chars)
2025-08-18 20:13:18 - ConferenceScraper - DEBUG - Scraping talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/the-power-of-light-and-truth?lang=eng
2025-08-18 20:13:18 - ConferenceScraper - DEBUG - Attempting to fetch URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/the-power-of-light-and-truth?lang=eng (attempt 1/10)
2025-08-18 20:13:19 - ConferenceScraper - DEBUG - Successfully fetched URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/the-power-of-light-and-truth?lang=eng (188202 bytes)
2025-08-18 20:13:19 - ConferenceScraper - DEBUG - Successfully extracted 9308 characters from talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/the-power-of-light-and-truth?lang=eng
2025-08-18 20:13:19 - FileManager - DEBUG - Created directory structure: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04
2025-08-18 20:13:19 - FileManager - DEBUG - Saved content to file: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04/the-power-of-light-and-truthlangeng.txt
2025-08-18 20:13:19 - ConferenceScraper - INFO - Saved talk: the-power-of-light-and-truth?lang=eng (9308 chars)
2025-08-18 20:13:19 - ConferenceScraper - DEBUG - Scraping talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/one-among-the-crowd?lang=eng
2025-08-18 20:13:19 - ConferenceScraper - DEBUG - Attempting to fetch URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/one-among-the-crowd?lang=eng (attempt 1/10)
2025-08-18 20:13:20 - ConferenceScraper - DEBUG - Successfully fetched URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/one-among-the-crowd?lang=eng (179388 bytes)
2025-08-18 20:13:20 - ConferenceScraper - DEBUG - Successfully extracted 8929 characters from talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/one-among-the-crowd?lang=eng
2025-08-18 20:13:20 - FileManager - DEBUG - Created directory structure: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04
2025-08-18 20:13:20 - FileManager - DEBUG - Saved content to file: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04/one-among-the-crowdlangeng.txt
2025-08-18 20:13:20 - ConferenceScraper - INFO - Saved talk: one-among-the-crowd?lang=eng (8929 chars)
2025-08-18 20:13:20 - ConferenceScraper - DEBUG - Scraping talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/today?lang=eng
2025-08-18 20:13:20 - ConferenceScraper - DEBUG - Attempting to fetch URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/today?lang=eng (attempt 1/10)
2025-08-18 20:13:21 - ConferenceScraper - DEBUG - Successfully fetched URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/today?lang=eng (163577 bytes)
2025-08-18 20:13:21 - ConferenceScraper - DEBUG - Successfully extracted 8870 characters from talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/today?lang=eng
2025-08-18 20:13:21 - FileManager - DEBUG - Created directory structure: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04
2025-08-18 20:13:21 - FileManager - DEBUG - Saved content to file: /Users/jaredteerlink/repos/church-gpt/scraped_content/general-conference/2008-04/todaylangeng.txt
2025-08-18 20:13:21 - ConferenceScraper - INFO - Saved talk: today?lang=eng (8870 chars)
2025-08-18 20:13:21 - ProgressTracker - INFO - Progress: 40/1545 (2.6%) - Processed: 40, Skipped: 0, Failed: 0
2025-08-18 20:13:21 - ConferenceScraper - DEBUG - Scraping talk: https://www.churchofjesuschrist.org/study/general-conference/2008/04/a-book-with-a-promise?lang=eng
2025-08-18 20:13:21 - ConferenceScraper - DEBUG - Attempting to fetch URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/a-book-with-a-promise?lang=eng (attempt 1/10)
2025-08-18 20:13:23 - ConferenceScraper - DEBUG - Successfully fetched URL: https://www.churchofjesuschrist.org/study/general-conference/2008/04/a-book-with-a-promise?lang=eng (175217 bytes)
